;ID;Latitude;Longitude;Area_Sum;Depth_Mean;Depth_Median;Depth_Max;Chl_Mean;Chl_Median;Margin_Sum;Margin_Mean;Margin_Median;Shelf_Sum;Shelf_Mean;Shelf_Median;CurVel_Mean;CurVel_Median;CurVel_Bot_Mean;CurVel_Bot_Median;Diff_Atte_Mean;Diff_Atte_Median;HumImp_Sum;HumImp_Mean;HumImp_Median;Ice_Cover_Sum;IceCov_Mean;Ice_Cover_Median;Ice_Tick_Mean;Ice_Tick_Median;MixLay_Mean;MixLay_Median;Nitrate_Mean;Nitrate_Median;Nitrate_Bot_Mean;Nitrate_Bot_Median;O2_Mean;O2_Median;O2_Bot_Mean;O2_Bot_Median;PhotoActi_Mean;PhotoActi_Median;PrimProd_Bot_Mean;PrimProd_Bot_Median;PrimProd_Mean;PrimProd_median;Salinity_Bot_mean;Salinity_Bot_median;Salinity_mean;Salinity_median;Silicate_mean;Silicate_median;ThemM_mean;ThemM_median;ThemM_Bot_mean;ThemM_Bot_median;Them_Max_mean;Them_Max_median;Them_Max_max;Them_Min_mean;Them_Min_median;Them_Min_min;ThemR_mean;ThemR_median;ThemR_range;ThemR_Bot_mean;ThemR_Bot_median;ThemR_Bot_range;NumRec_sha;NumSpe_sha;ES50_sha;Chao1_sha;ACE_sha;Weighted_sha;NumRec_mes;NumSpe_mes;ES50_mes;Chao1_mes;ACE_mes;Weighted_mes;NumRec_dee;NumSpe_dee;ES50_dee;Chao1_dee;ACE_dee;Weighted_dee
139;137;-36.55904551;47.32495888;797199.3822;-3228.365814;-3299.5;-68;0.245374151;0.251994317;-18950596;-1638.474494;-2107;-328;-0.010210752;0;0.085509411;0.036859117;0.019154212;0.013815627;0.069076057;0.068648678;0;NA;NA;0;0;0;0;0;57.72848393;59.21021254;2.443829831;2.341929987;31.44793389;31.57928639;237.2651042;237.1844916;203.5087183;202.7639879;34.57023609;34.70365681;0.013595734;0.013548248;1.496139975;1.530344419;34.72790416;34.74008531;35.55029053;35.59738786;2.292420498;2.126632998;18.66750347;18.72711087;1.689012993;1.423759827;22.88741777;22.76689077;26.28945088;15.09498732;15.80605747;7.14252698;7.79243045;7.44883449;9.051599379;0.678938682;0.533447422;6.548574813;15265;315;28.97394062;477.6829268;479.6028729;26.88142697;1866;250;32.26946071;425;509.468871;35.83291483;2947;611;43.25140578;970.5544554;971.4362023;138.0271928
633;634;36.55904551;-132.6750411;797206.8744;-4835.0083;-4908;-672;0.13606861;0.135231573;-427446;-36.95711568;0;0;0;0;0.04244146;0.039773471;0.007859435;0.006287334;0.064429016;0.063361323;0;NA;NA;0;0;0;0;0;33.09659902;33.54897126;0.86458604;0.667738699;37.32479261;37.21298763;251.4502726;251.7352684;147.6431535;148.4305782;34.27183288;34.49601289;0.013548172;0.013548172;1.245393378;1.264702398;34.68474568;34.6856191;33.09997569;33.03807577;4.131422299;4.019813672;16.53854115;16.56856592;1.082549229;1.072996386;21.33837273;21.20792325;24.05131533;12.44795339;12.3539833;9.764612209;8.890419336;8.943531698;4.03789848;0.036355992;0.033588896;0.372004388;1010;125;18.60910577;176.1071429;193.8602531;4.210313431;234;87;36.84656127;115.05;119.4929536;54.32142857;89;61;38.12817904;144.1538462;205.7929825;28.80363636
580;581;-36.78771222;-112.7389671;797225.3407;-3199.306791;-3204;-281;0.158145732;0.152262686;-25672799;-2212.409428;-2892;0;0;0;0.046906548;0.047998144;0.005090153;0.003638042;0.053329396;0.054383751;0;NA;NA;0;0;0;0;0;40.73013517;40.61310163;2.873085354;2.27807523;34.68583514;34.60820918;251.1071733;250.8774686;174.657369;173.1822998;32.83821097;32.7483923;0.013548209;0.013548172;1.255900899;1.338395188;34.68396917;34.68299246;34.31183419;34.22571657;1.268800127;1.133349363;16.59427703;16.5897285;1.448939431;1.446022149;21.32124037;21.45895456;24.87043318;12.47994633;12.45631207;9.359020354;8.841294043;8.871068435;3.536792839;0.109887935;0.098274125;0.840717263;34;5;NA;NA;NA;NA;5;5;NA;NA;NA;NA;48;34;NA;NA;NA;NA
156;154;36.78771222;67.26103291;797243.1233;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;20224999;17.4382754;17;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
384;382;36.88675793;174.2323763;797244.6541;-4791.650194;-5064;-197;0.38228716;0.405068159;-3154800;-271.6142919;0;0;0;0;0.096145947;0.092561597;0.011486803;0.008053356;0.072745022;0.072424171;0;NA;NA;0;0;0;0;0;47.77589378;47.58802074;2.244317566;2.077876346;37.14659648;37.02219423;248.6568734;246.7613198;150.5202049;154.782125;30.79447232;30.75216074;0.013584109;0.013548172;1.952770525;2.010807273;34.67910435;34.68719809;34.36303044;34.40219426;3.555237403;3.319169614;17.66002935;17.96306118;1.119601283;1.038621955;24.96740425;25.33608303;27.41093427;11.73670503;11.88531272;4.179985201;13.23069923;13.13753347;6.424659297;0.09224507;0.04870515;7.965180775;240;35;12.16176112;197.5;124.7735849;1.94476332;73;39;31.15718778;64.66666667;66.47462514;26.77889447;168;105;41.85635585;195.2307692;232.1273486;70.91457286
380;378;36.86816741;-144.0154319;797256.1832;-5262.6067;-5324;-1264;0.114802005;0.112909442;-79868;-6.878057182;0;0;0;0;0.033292468;0.034536299;0.006791863;0.005345327;0.06330105;0.062820983;0;NA;NA;0;0;0;0;0;34.3346859;33.73043857;0.620808761;0.251950741;36.81776432;36.82101159;247.0034984;246.5295467;155.8079988;156.5762982;33.12559773;33.16897907;0.013548172;0.013548172;1.135286134;1.132295381;34.68771893;34.688013;33.63410047;33.60880013;3.91512832;3.774527758;17.33494967;17.45108488;1.082105689;1.083020807;23.19498466;23.32284034;25.07100333;12.58364229;12.56003024;9.116251401;10.61134237;10.72437926;4.625157639;0.055195546;0.054992766;0.329835594;24;20;NA;NA;NA;NA;10;10;NA;NA;NA;NA;5;5;NA;NA;NA;NA
234;233;-36.88675793;-5.767623726;797260.4441;-3822.230908;-3911;32;0.211438933;0.193660467;-8424085;-725.2763668;0;-3297;-0.102200868;0;0.070526289;0.066740357;0.014487652;0.009819641;0.071979417;0.075890237;0;NA;NA;0;0;0;0;0;46.7070803;46.69555217;4.452460627;4.002747072;27.47910562;26.83900833;253.0120186;251.2381674;227.1587729;226.5181701;33.2950711;33.12269891;0.013818012;0.013548192;1.442661812;1.408043805;34.81610654;34.84310561;34.97639313;34.92742197;2.649464397;2.336852526;15.62132993;15.76925053;1.671987821;1.953441872;20.05444595;20.48738577;24.14228574;11.77698211;11.58671842;8.522476507;8.277463841;8.39581417;5.884449667;0.297733644;0.26636486;7.425369102;49;40;NA;NA;NA;NA;65;51;41.19391026;168.1428571;159.8128255;41.83168317;67;47;38.15829071;88.33333333;93.52487322;37.72268908
202;201;-36.86816741;35.98456807;797260.5674;-4497.086721;-4710;-857;0.324019987;0.352378362;-3220865;-277.3738374;0;0;0;0;0.131308887;0.095415496;0.026828209;0.021998535;0.073521906;0.071801;0;NA;NA;0;0;0;0;0;51.37663546;50.57342712;2.06527751;1.770438103;31.49147448;31.92734847;233.4837458;232.295707;214.4383259;215.1303084;34.65691293;34.75660512;0.013582944;0.013552082;1.634543837;1.660869084;34.72537537;34.71014448;35.53786937;35.5805411;2.12166181;1.895191734;19.41472812;19.58912723;0.760572172;0.375586536;23.5156944;23.30136002;26.43130965;15.70633293;16.68681188;9.248450144;7.809361469;7.718742712;6.392713363;0.535437457;0.447390319;5.405959645;3447;134;37.98751327;200;196.4834375;61.79269834;115;77;40.17901149;242.3;232.4621611;51.8627451;160;105;42.88146768;191.8888889;216.4857494;76.64670659
83;81;-37.11434932;58.3230088;797282.8512;-4569.614083;-4812;-375;0.238647055;0.242251588;-3450296;-296.2899098;0;0;0;0;0.043383913;0.035152343;0.025587692;0.020252126;0.068476889;0.069615494;0;NA;NA;0;0;0;0;0;66.57378369;62.04886215;4.040420305;4.021741904;32.77627492;32.90064903;244.0420098;244.4124144;218.3278822;221.1766068;33.71543921;34.0902912;0.013559255;0.013550311;1.487543461;1.496114879;34.69579237;34.68805548;35.5004356;35.51216721;2.955033682;2.69920131;17.44123787;17.32543252;0.374865659;0.142787033;21.63249874;21.60274622;24.64380116;14.23731153;14.2895596;8.207018501;7.395187212;7.45344199;6.939641561;0.444191455;0.362671811;4.026235906;27861;185;28.47847058;216.6666667;191.290057;27.40696667;3717;92;26.0059757;126;104.8497819;24.45762694;961;232;39.50537793;329.1333333;343.3619919;82.06887052
571;571;37.11434932;-121.6769912;797287.8819;-3356.696219;-4012;642;0.825123126;0.423174309;-2405754;-448.0823245;0;-54831;-3.677218161;0;0.079823432;0.081154685;0.009764801;0.005450569;0.102918537;0.095223904;8443643;13.34096421;9;0;0;0;0;0;21.95287345;22.60518786;4.411368499;3.423182139;37.3204749;37.86604432;263.1061457;262.4206911;113.2184113;131.4973392;35.89924083;35.68785918;0.0501561;0.013548172;4.059135147;2.491362059;34.58204757;34.68035791;32.94960093;32.96304377;3.767335493;2.935687987;14.40692124;14.55824113;2.087637928;1.153369558;18.06137637;18.30670119;21.56976881;11.34762331;11.44822243;8.712075501;6.713753066;6.702018851;6.481155041;0.408579425;0.076573113;10.06581351;382726;5281;40.15098767;7193.470893;7298.969019;57.40068739;134062;1495;30.36953253;2419.682796;2365.666616;14.0145176;512758;2048;35.33361;2810;2857.215407;36.28319469
82;80;-37.25435477;68.47051359;797318.1956;-4384.660015;-4363;-3524;0.253777391;0.26459468;0;0;0;0;0;0;0.049659853;0.040612124;0.01182635;0.00890663;0.068289887;0.069626908;0;NA;NA;0;0;0;0;0;72.38193162;65.02473128;5.256225885;5.255756045;32.91347771;32.97557515;248.8508097;249.5622185;213.9398331;213.5803416;33.8440038;33.88623773;0.013549336;0.013548183;1.531857108;1.533278638;34.71690789;34.71909778;35.35635319;35.34558315;3.447524485;3.10964875;16.45967571;16.33619522;0.606611473;0.648177932;20.9807733;20.98828122;24.92355438;13.18431007;13.19400919;8.163841874;7.796463237;7.868555668;5.1301597;0.424097464;0.396272092;2.656015938;778;127;38.34560717;1103.5;218.6329898;63.52686818;18;16;NA;NA;NA;NA;96;76;43.51612452;271.3;304.3966942;59.07692308
563;563;37.25435477;-111.5294864;797323.05;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;10206879;8.744381238;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
530;530;37.34630017;-74.23020798;797326.4811;-2286.317598;-2776;84;0.595762857;0.553102608;-5611353;-706.3636707;0;-253561;-11.47698366;0;0.249972905;0.097307185;0.058979018;0.040589073;0.101518905;0.086022291;10610739;26.27630295;22;0.000754477;3.56E-08;0;5.44E-07;0;34.22363803;34.81740466;0.680573441;0.518930388;14.10295334;18.70776772;224.5454052;214.3932511;253.6677375;269.5456052;33.61939723;33.56246235;1.091678458;0.013627816;2.655282995;2.210304753;34.40727655;34.90281976;34.67094509;35.73212515;5.060808736;2.918940399;20.49250096;22.52572021;5.879341415;2.651729332;27.65880331;28.33131243;30.34005709;12.77951223;14.07603383;0.656987359;14.87929108;14.67874205;20.18199085;4.8105373;0.941993098;27.45857267;719678;6819;46.28097865;8738.028956;8921.541341;132.1826881;31125;2401;43.51397286;3424.885986;3639.569796;151.73177;65951;3048;40.45750766;4107.931864;4222.228233;78.46510447
70;68;-37.34630017;105.769792;797329.1134;-4790.734315;-4680;-1825;0.303799183;0.303641474;-123115;-10.53796114;0;0;0;0;0.041039847;0.041377321;0.014598883;0.01237572;0.066088033;0.066458659;0;NA;NA;0;0;0;0;0;70.69672686;69.42742169;6.234707926;6.313824787;33.8353477;33.7874826;257.9022074;257.7851618;206.5982522;206.2573243;33.63278511;33.6899281;0.013549854;0.013548187;1.606484243;1.600399755;34.7175614;34.7176248;35.3003264;35.31801336;3.613410978;3.202090052;14.89463751;15.03100692;0.623316093;0.615786318;18.8869268;19.23381712;21.32408043;11.62723069;11.42553612;9.555567471;7.259696108;7.269401073;4.786573244;0.104858554;0.100754595;0.470038827;10856;334;31.71138663;401.2631579;385.237908;30.00020263;104;31;21.58350197;42.375;52.28126257;14.12010444;14;10;NA;NA;NA;NA
192;190;37.37906066;22.44300445;797333.2024;-1690.626173;-1618.5;1127;0.138749451;0.125506812;-11629627;-1269.332788;-834;-182622;-7.179666614;0;0.049290381;0.042580347;0.004975012;0.003240972;0.066758238;0.064291303;7260555;24.23133145;22;0;0;0;0;0;32.73636583;33.03322572;0.110560517;0.069426016;5.403713554;5.482897045;225.6948212;224.3251433;190.8036986;184.5809367;39.29099279;39.43761355;0.104943889;0.013548732;1.417166213;1.295408203;38.80551698;38.77598156;38.14442059;38.52156196;2.539700847;2.095757914;20.28728787;20.4366659;13.94899098;13.55470258;27.2593698;27.26446258;29.25088617;14.39510188;14.58954343;7.750326287;12.86426792;12.92268517;11.42642042;0.977385917;0.316445205;15.77562787;56035;3793;50.80336343;4653.539171;4785.580691;403.3132145;4975;835;44.99605363;1176.883117;1245.637107;203.6066255;2124;483;44.97140302;626.65;662.6460645;197.8673684
616;617;-37.37906067;-157.5569955;797349.8486;-5154.836071;-5204;-486;0.141384852;0.142339733;-140609;-12.03020192;0;0;0;0;0.026757437;0.026040221;0.007676387;0.005399398;0.055118873;0.055252775;0;NA;NA;0;0;0;0;0;43.63277581;42.96968169;2.177959089;1.667151726;33.09005766;33.08823806;249.0919475;248.9231278;206.5777641;207.131;33.42108541;33.46326297;0.013550604;0.013548174;1.20905301;1.321444902;34.71168701;34.71167132;34.79566563;34.71317754;1.489800146;1.43016387;16.45516229;16.38756833;0.705018399;0.685671764;21.04187356;21.01681942;24.0102443;12.58059878;12.50623632;9.496464874;8.461274779;8.394133992;2.949705234;0.092712177;0.087703893;0.707873968;882;19;3.768469248;22.5;25.31860929;1.672336254;32;22;NA;NA;NA;NA;15;14;NA;NA;NA;NA
399;397;37.94657828;115.1629173;797431.779;-13.0982659;-16;141;0.641049511;0.510073968;0;0;0;-27283;-14.32930672;-16;0.041457239;0.037785982;0.025212054;0.023882977;0.211511701;0.207049246;25970834;23.29275006;22;2.062034404;0.001216539;0.000264775;0.002904821;0.001504126;10.61429523;10.97479471;2.198838885;1.920717191;0.955100648;0.555324332;285.7126835;287.5039456;300.8815534;302.3919429;34.10013432;34.22926006;7.477932866;8.024537131;3.844657315;3.155872074;27.31380949;28.79434737;24.12932997;24.40936291;16.17037994;14.9865518;13.6165644;13.50728393;12.26265232;12.27645667;26.02298547;25.84374238;28.38587547;0.616722955;0.22511685;-0.729853858;25.40626251;25.43892394;5.157629812;22.02747359;21.85831952;22.70394108;232;68;27.00268596;136.3333333;185.2607289;19.44508671;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA
381;379;38.01041309;-155.027962;797444.994;-5469.120261;-5503;-3289;0.16537881;0.171954598;-13620;-1.155118311;0;0;0;0;0.051774954;0.050898121;0.005012945;0.003582181;0.070342629;0.070911576;0;NA;NA;0;0;0;0;0;32.52978588;32.46993109;1.762416221;1.29404897;36.64099276;36.60620893;253.7524584;253.1682875;156.736875;157.9881247;31.29452946;31.27272427;0.013548172;0.013548172;1.364501645;1.4379349;34.6876473;34.68814987;33.75932964;33.8090575;4.267452088;3.868462541;16.29393657;16.4403909;1.058211938;1.052998612;23.2806775;23.51426053;25.92948783;11.17976073;11.33819345;7.057543269;12.10091677;12.07456924;2.712592154;0.050837924;0.050883082;0.089607229;371;52;20.39176089;80.875;87.49455877;4.663109395;47;5;NA;NA;NA;NA;2;2;NA;NA;NA;NA
210;209;-38.01041308;24.97203799;797445.5461;-3547.040862;-4002;249;0.537264425;0.502246127;-9123639;-789.8570687;0;-193550;-6.031849913;0;0.293626876;0.22014821;0.054684055;0.041427428;0.085102055;0.083817982;399805;15.02292113;12;0;0;0;0;0;42.35189792;43.20710677;2.965230843;2.230206326;28.63552974;30.46508461;234.8695887;231.3554369;210.5439681;214.2813581;34.6261747;34.97274827;0.026950348;0.013552099;2.312105568;2.086135472;34.79057365;34.76080589;35.42920104;35.45937339;2.631497679;2.169966831;19.1391935;19.70683363;2.354703717;1.131338833;23.55918512;23.81830767;27.50706679;14.85069782;15.2449927;7.419748902;8.708487302;8.487564522;7.870794534;1.045363358;0.636693482;7.714697118;57490;1982;38.15843903;2978.242075;3162.870258;52.22449215;4351;633;36.23075911;1147.5;1267.485926;56.59534949;969;354;44.89407867;507.3333333;558.7546565;174.1073614
284;283;-37.94657828;-64.83708269;797449.6592;-42.5462963;-41;164;0.225557717;0.217412115;-9574;-6.819088319;0;-148034;-38.04523259;-38;0.038225903;0.034272636;0.022151579;0.016688796;0.134994884;0.12805338;11730956;11.20618172;9;0;0;0;0;0;24.40781544;24.67080034;0.018294078;0.011729638;3.183763232;0.455824726;256.1122391;255.8865051;262.8710745;264.6393553;35.97092828;36.01708798;2.342697603;2.722509235;1.63308783;1.49103782;34.10495723;34.1150071;34.0383074;34.07261445;4.935913611;4.438775365;14.91042297;14.96342034;12.74990036;12.47746162;21.10078342;20.71302191;24.17902217;9.146345225;8.898598322;7.49184161;11.9544382;11.62851268;7.280809382;7.728128366;7.578110232;15.57877897;3519;280;28.70283229;426.2195122;414.5806872;18.26516386;NA;NA;NA;NA;NA;NA;4;3;NA;NA;NA;NA
183;181;38.40258241;33.55193854;797489.4187;-1305.445214;-1375.5;924;0.167422941;0.131957391;-4136417;-1245.158639;-1283.5;-70870;-7.689887153;0;0.058287218;0.047976148;0.006653724;0.003579485;0.083105428;0.064962648;18970768;21.72771024;21;0;0;0;0;0;33.7677942;37.03726675;0.137132577;0.12201838;3.506930159;5.035625061;236.4466091;220.3843671;136.2953313;175.95269;38.58348706;40.70328714;0.129378407;0.013567001;1.527842455;1.290337788;33.27306497;38.77568295;32.35841986;39.18026098;6.56684872;2.279319348;20.13249281;21.87180044;12.44770681;13.55667106;28.13763367;28.86437878;30.26043214;13.06709034;15.90112265;5.62376187;15.07054333;13.09282728;8.988068786;1.101843621;0.276723707;20.22116048;15743;1174;48.43737056;1948.95122;1989.640838;186.3943542;192;121;43.18380783;202.4285714;240.7345033;84.94009217;63;43;37.18784887;60.64705882;71.28947368;37.09345794
607;608;-38.40258241;-146.4480615;797497.7193;-5239.575648;-5261;-2479;0.166225688;0.163972214;-18310;-1.545017298;0;0;0;0;0.034872089;0.034623493;0.004831752;0.003627708;0.055495546;0.056590591;0;NA;NA;0;0;0;0;0;44.98957928;44.86405414;3.122594826;2.949107944;33.24710461;33.25512503;253.2076672;252.9694819;204.4040432;204.0814288;32.14430318;32.23692755;0.013548172;0.013548172;1.278309031;1.354397991;34.70901369;34.70925013;34.6161812;34.53033622;1.563371259;1.450616616;15.65668332;15.61929619;0.747027922;0.739102327;20.43857923;20.50062016;23.80034329;11.72405915;11.61011004;8.999259189;8.714520082;8.731360339;2.716192677;0.106715695;0.095523434;0.274551459;1489;38;7.169713844;55.5;57.71442969;2.284525938;23;14;NA;NA;NA;NA;200;73;33.1853976;91.45454545;102.9583988;36.16636528
589;590;-38.28642985;-123.7522423;797498.3053;-4138.884693;-4171;13;0.179063864;0.171295333;-1455352;-122.93901;0;-52;-0.001582086;0;0.04313159;0.044136416;0.003954153;0.003061919;0.054567531;0.055120162;0;NA;NA;0;0;0;0;0;42.96750003;42.94686692;3.586055784;3.32005296;34.44479841;34.47477724;255.68951;255.5769942;187.1446615;186.4411822;31.51233428;31.57421196;0.013615188;0.013548172;1.31802052;1.370382906;34.69713913;34.69864943;34.3140285;34.25111308;1.417209326;1.188945686;15.45887516;15.43295452;1.116459266;1.108154316;20.04204183;20.147905;23.40163414;11.71234387;11.75479477;8.093769828;8.329697957;8.363471252;2.582363023;0.076203025;0.068112991;7.434062634;209;45;23.06992104;129.3333333;88.65484609;12.75357664;59;35;31.62201237;58.33333333;61.08802178;25.78518519;200;76;33.8199245;105.75;119.5813498;38.83495146
165;163;38.28642985;56.24775771;797511.9904;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;12436890;12.40239893;12;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
383;381;38.38825861;-155.9172531;797517.1804;-5372.175905;-5523;-1206;0.278156836;0.275688464;-910395;-76.80713743;0;0;0;0;0.076883491;0.076046249;0.006927687;0.005513348;0.073057874;0.072849722;0;NA;NA;0;0;0;0;0;44.8589163;44.99046075;3.215635024;2.841498256;36.79154877;36.76950045;258.9982276;257.5700274;151.2188125;151.5595912;29.82427672;29.61148516;0.013548172;0.013548172;1.672300014;1.66501691;34.6848101;34.68581009;34.16673137;34.24763362;4.61937312;4.130422573;16.00245202;16.29657621;1.060932777;1.048557117;23.53798538;23.83973292;26.43080969;10.71279886;10.9840574;5.355746848;12.82518652;12.74971971;4.121536952;0.035912592;0.023325777;0.405046313;755;100;26.89598904;152;151.6078512;10.1810177;10;5;NA;NA;NA;NA;87;27;20.05949586;42.16666667;51.67191054;11.69860896
226;225;-38.38825861;4.405790083;797527.4968;-4944.260778;-5028;11;0.263898509;0.263919989;-424008;-35.77220957;0;-692;-0.021019379;0;0.073966926;0.070938867;0.025964044;0.02108539;0.073972957;0.075215752;0;NA;NA;0;0;0;0;0;55.53505405;55.13758805;6.698200589;6.153521992;31.834822;31.96691474;260.8497262;259.3810846;215.3262217;214.5441151;32.03204857;31.94282067;0.013618354;0.013548677;1.52631019;1.532243269;34.72091935;34.72035023;34.85689394;34.80108065;3.596624845;2.946476097;14.40506867;14.58398405;0.656083929;0.638312452;18.52204098;18.93400215;22.49129985;10.91221307;10.73059487;6.990645925;7.609827905;7.733317484;5.479354782;0.315970974;0.291008112;2.675632244;220;117;40.48441768;301.5;382.3686902;48.20717131;77;43;32.26959889;97;94.69924812;27.32258065;302;198;45.51139999;457.2162162;500.0935542;134.519174
410;408;38.48173013;87.28714711;797530.0515;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;3954150;3.332400679;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
309;308;-38.48173013;-92.71285289;797531.8994;-3552.943305;-3559;-1566;0.225681528;0.229944881;-16755984;-1413.649203;0;0;0;0;0.055432156;0.056325213;0.003813272;0.002856083;0.057505041;0.057507651;0;NA;NA;0;0;0;0;0;42.17324562;42.3123547;5.492876416;5.374268569;35.08179329;35.08548015;258.395321;257.7425872;177.0428336;173.5036918;32.34354378;32.21376065;0.013548181;0.013548172;1.483157033;1.50865312;34.69531829;34.69321824;34.07285978;34.01122333;1.65756216;1.361118861;15.00633288;15.05609619;1.262699059;1.327347244;20.46107823;20.77751384;23.81591054;11.38425136;11.34701094;8.683136381;9.076826871;9.190696323;4.137137515;0.133396638;0.119578252;0.328489386;229;45;24.34251526;115;76.58378468;19.07639142;67;44;36.38746825;73.25;73.7;35.912;117;63;35.11907316;145;154.7499343;35.55584416
598;599;-38.71369573;-135.0173598;797547.6385;-4906.032689;-4935;-1236;0.178474429;0.170201179;-48711;-4.093361345;0;0;0;0;0.039984432;0.041450216;0.003172758;0.002358201;0.05505039;0.055562017;0;NA;NA;0;0;0;0;0;44.30570967;44.16883396;3.626454692;3.326379951;33.67816034;33.63337824;255.7774251;255.5900557;199.1414258;199.8869254;31.58373138;31.59774733;0.013548172;0.013548172;1.315808893;1.364017618;34.70833916;34.70868996;34.45770689;34.38350191;1.528429339;1.279245519;15.273694;15.24018797;0.839737963;0.820716994;19.7735855;19.91118664;23.24686849;11.39179482;11.38270636;8.321323124;8.381790675;8.388314351;2.381585316;0.048425019;0.03818918;0.831652523;872;50;16.7988929;65;66.33531665;4.546500365;107;27;20.7375579;36;33.7004216;17.4261796;398;145;38.37372297;190.8181818;224.3897268;62.70942201
